order_item_id,order_id,product_id,quantity,discount_pct,item_price
6648,3316,45,4,0.2,10.31
6649,3305,32,2,0.2,6.25
6650,514,48,3,0.2,7.54
6651,4097,20,1,0.05,8.87
6652,3567,43,4,0.05,14.84
6653,3804,50,4,0.05,13.02
6654,3688,31,1,0.15,13.57
6655,3939,43,4,0.1,12.01
6656,3490,33,2,0.05,8.63
6657,1472,24,1,0.2,12.39
6658,338,18,1,0.2,12.06
6659,3082,20,2,0.05,11.49
6660,3413,32,2,0.05,8.68
6661,2393,5,1,0.2,8.37
6662,977,2,2,0.05,9.03
6663,4979,26,4,0.15,8.81
6664,2246,25,3,0.15,6.7
6665,4069,50,4,0.15,13.22
6666,1704,22,2,0.0,9.32
6667,872,39,4,0.15,12.36
6668,3410,22,3,0.2,8.52
6669,2590,11,3,0.0,11.42
6670,4553,11,3,0.2,6.31
6671,1550,45,2,0.2,6.95
6672,3508,4,2,0.05,9.28
6673,4462,33,2,0.1,8.42
6674,2622,18,3,0.15,9.18
6675,2530,31,2,0.1,14.38
6676,2158,44,1,0.1,6.67
6677,2357,28,4,0.05,10.16
6678,160,42,4,0.1,7.78
6679,4940,22,1,0.15,9.2
6680,2103,40,2,0.0,12.09
6681,2809,3,4,0.2,14.76
6682,2000,7,3,0.15,12.25
6683,2582,20,4,0.05,13.96
6684,2994,43,4,0.0,7.33
6685,2935,7,4,0.05,7.63
6686,2312,7,2,0.15,13.89
6687,2796,29,1,0.2,11.47
6688,4329,26,4,0.1,13.13
6689,4329,41,3,0.1,8.01
6690,3589,3,4,0.05,9.14
6691,3117,43,2,0.0,6.73
6692,4654,17,2,0.2,14.06
6693,3748,40,3,0.05,14.61
6694,1950,20,4,0.2,13.72
6695,1460,34,4,0.05,9.93
6696,4431,33,3,0.0,9.07
6697,2452,16,1,0.15,10.16
6698,4352,23,2,0.1,11.74
6699,3068,4,1,0.2,9.88
6700,4091,41,1,0.2,9.79
6701,2989,40,4,0.0,9.88
6702,772,33,3,0.2,12.7
6703,1112,8,2,0.15,13.08
6704,3312,5,1,0.15,13.83
6705,4407,33,1,0.0,8.19
6706,1595,25,4,0.05,7.42
6707,2730,7,4,0.05,9.11
6708,1282,47,4,0.2,9.78
6709,3586,7,3,0.2,12.32
6710,2829,33,2,0.0,12.82
6711,2374,41,2,0.15,14.86
6712,4886,33,4,0.0,9.4
6713,342,29,1,0.05,9.62
6714,4934,44,4,0.15,10.88
6715,4724,39,4,0.2,13.38
6716,2819,41,3,0.05,11.95
6717,2926,32,4,0.1,11.15
6718,1273,37,2,0.05,11.83
6719,710,44,4,0.15,10.18
6720,739,29,2,0.15,12.83
6721,1779,22,1,0.0,6.68
6722,4591,2,2,0.15,10.58
6723,4131,50,2,0.1,13.26
6724,3719,9,4,0.1,8.72
6725,4914,29,2,0.15,13.59
6726,10,33,2,0.2,13.05
6727,1738,10,1,0.15,11.23
6728,2579,28,2,0.2,8.27
6729,1559,46,2,0.15,13.75
6730,2143,46,4,0.05,6.27
6731,2624,39,3,0.15,11.33
6732,4001,12,4,0.05,13.04
6733,4546,22,1,0.2,10.37
6734,2144,6,4,0.15,6.93
6735,865,45,2,0.2,13.51
6736,1801,40,3,0.1,14.18
6737,3453,23,4,0.0,11.07
6738,2717,34,4,0.2,13.08
6739,4303,42,1,0.05,11.5
6740,1810,38,2,0.0,11.16
6741,4946,16,4,0.15,7.18
6742,4342,10,4,0.05,9.93
6743,1998,47,3,0.0,12.11
6744,2932,21,1,0.0,10.09
6745,2131,10,2,0.2,11.56
6746,4413,11,4,0.15,14.05
6747,2693,21,3,0.15,9.3
6748,3177,25,4,0.15,13.46
6749,2797,34,4,0.2,6.26
6750,4696,31,1,0.2,13.67
6751,1556,27,3,0.15,6.96
6752,3691,25,3,0.0,8.89
6753,4937,42,2,0.15,10.62
6754,3573,32,4,0.2,11.85
6755,4444,44,3,0.15,14.58
6756,331,11,4,0.2,8.76
6757,4706,47,4,0.15,6.77
6758,1945,26,2,0.0,10.13
6759,4840,36,2,0.0,9.11
6760,3959,37,3,0.2,11.4
6761,4665,33,4,0.2,14.31
6762,1685,33,3,0.05,11.79
6763,2437,42,4,0.1,11.2
6764,971,36,3,0.05,8.21
6765,747,13,3,0.2,8.38
6766,2185,14,4,0.2,9.92
6767,1385,37,1,0.15,14.02
6768,4031,43,2,0.05,11.22
6769,1019,40,4,0.1,10.45
6770,2579,1,3,0.05,10.88
6771,4112,5,1,0.0,13.5
6772,4664,30,3,0.0,12.1
6773,3941,18,1,0.05,14.35
6774,2025,45,4,0.05,11.24
6775,1543,37,2,0.2,7.76
6776,2712,39,3,0.15,6.17
6777,3047,12,1,0.0,8.85
6778,1455,34,1,0.1,6.56
6779,3004,45,2,0.15,9.66
6780,1703,14,3,0.05,7.69
6781,4421,38,4,0.0,9.64
6782,3874,16,4,0.05,9.59
6783,122,42,3,0.0,8.49
6784,1477,11,2,0.1,11.88
6785,266,33,2,0.15,9.9
6786,28,15,2,0.1,14.04
6787,2125,48,1,0.1,6.68
6788,432,42,1,0.15,9.7
6789,4975,10,2,0.15,12.98
6790,3778,3,3,0.1,10.45
6791,4532,11,4,0.05,14.69
6792,1086,11,1,0.15,7.57
6793,2095,16,2,0.1,8.84
6794,2486,38,1,0.1,7.05
6795,101,30,1,0.1,8.22
6796,2155,41,2,0.05,12.05
6797,3049,1,3,0.2,10.38
6798,4983,38,4,0.2,7.46
6799,800,50,3,0.15,10.27
6800,3823,45,1,0.2,13.63
6801,1296,34,3,0.0,9.96
6802,435,19,3,0.15,6.12
6803,3805,34,4,0.15,6.49
6804,2614,36,2,0.1,9.94
6805,916,4,2,0.0,11.34
6806,2276,10,2,0.2,13.98
6807,4641,17,3,0.15,14.84
6808,648,16,3,0.0,14.82
6809,2296,21,4,0.05,11.02
6810,4079,28,2,0.05,6.32
6811,1432,8,4,0.1,7.92
6812,2362,29,4,0.0,9.91
6813,4133,6,3,0.15,13.92
6814,724,30,2,0.05,6.19
6815,1548,2,1,0.05,10.58
6816,980,47,1,0.2,11.88
6817,84,31,3,0.2,8.59
6818,3487,25,3,0.0,8.84
6819,1366,23,3,0.2,9.5
6820,4815,43,3,0.0,8.47
6821,550,21,1,0.15,9.93
6822,3493,16,2,0.15,7.42
6823,2763,4,4,0.15,7.79
6824,3854,43,1,0.2,6.33
6825,4683,46,2,0.2,9.7
6826,3200,8,3,0.1,12.37
6827,152,6,4,0.05,10.56
6828,3499,27,2,0.15,10.78
6829,2213,36,2,0.2,10.05
6830,2986,36,4,0.05,11.26
6831,4095,24,2,0.15,8.07
6832,1568,6,2,0.15,7.87
6833,212,43,4,0.05,14.48
6834,4838,33,4,0.05,10.05
6835,2180,2,1,0.2,13.44
6836,3224,41,3,0.05,14.25
6837,4192,16,3,0.05,11.53
6838,1527,38,2,0.2,8.69
6839,522,9,3,0.15,12.12
6840,3947,5,1,0.05,9.88
6841,1703,10,2,0.1,14.76
6842,18,30,3,0.0,13.3
6843,3481,7,3,0.05,13.33
6844,1720,29,2,0.05,11.3
6845,3317,2,4,0.0,6.08
6846,4015,20,1,0.1,13.49
6847,879,4,2,0.15,6.23
6848,594,28,2,0.1,7.1
6849,4739,8,3,0.0,13.55
6850,4897,35,4,0.05,7.97
6851,4551,2,3,0.15,13.57
6852,1610,41,2,0.1,8.13
6853,876,28,2,0.1,12.94
6854,3232,11,3,0.15,10.88
6855,2449,36,4,0.1,12.04
6856,4558,9,2,0.0,13.54
6857,2137,38,1,0.15,14.86
6858,2054,1,4,0.0,6.77
6859,84,27,2,0.15,12.17
6860,1440,3,4,0.0,14.63
6861,2669,39,4,0.05,9.36
6862,2220,9,1,0.05,9.0
6863,699,40,2,0.1,12.12
6864,1821,28,4,0.15,9.62
6865,4626,21,2,0.15,7.93
6866,4415,28,2,0.0,7.45
6867,1099,45,4,0.1,7.73
6868,2895,24,3,0.1,12.34
6869,3418,18,4,0.15,14.27
6870,249,9,3,0.05,13.25
6871,4483,26,3,0.15,10.03
6872,1958,24,3,0.15,10.76
6873,1891,6,3,0.2,11.58
6874,4459,12,4,0.0,11.22
6875,3368,36,3,0.0,14.72
6876,2116,9,2,0.2,13.98
6877,3064,10,4,0.1,6.39
6878,1807,3,1,0.0,13.52
6879,296,49,3,0.1,7.03
6880,2695,29,4,0.05,12.21
6881,1992,7,3,0.1,8.57
6882,3940,26,2,0.0,12.96
6883,32,8,3,0.1,6.08
6884,4651,43,4,0.05,9.44
6885,3876,13,2,0.2,6.19
6886,4401,35,3,0.0,14.58
6887,793,19,1,0.05,6.14
6888,4192,46,3,0.15,7.4
6889,1090,22,3,0.2,10.85
6890,230,16,2,0.2,11.82
6891,2781,15,3,0.0,12.56
6892,4454,2,4,0.05,8.22
6893,4498,38,4,0.15,8.71
6894,790,21,2,0.05,8.16
6895,4195,30,4,0.1,8.2
6896,4367,7,1,0.0,13.04
6897,1799,31,3,0.1,14.53
6898,3981,41,2,0.1,11.36
6899,4458,41,4,0.2,7.42
6900,3241,49,1,0.2,6.59
6901,4636,35,1,0.1,8.15
6902,3857,4,2,0.05,7.6
6903,4929,34,2,0.0,11.21
6904,314,1,4,0.0,12.28
6905,233,10,3,0.05,6.04
6906,3508,30,1,0.1,9.96
6907,1030,32,1,0.0,11.61
6908,3607,3,2,0.2,7.74
6909,2712,10,1,0.15,14.11
6910,4340,9,2,0.2,10.94
6911,2289,17,3,0.05,9.11
6912,4000,47,2,0.15,6.17
6913,2606,3,3,0.0,10.36
6914,3345,27,4,0.0,9.02
6915,2123,35,2,0.15,14.73
6916,2331,4,4,0.0,9.41
6917,3780,4,3,0.15,14.29
6918,4183,49,1,0.1,12.17
6919,881,32,4,0.05,6.67
6920,2978,38,2,0.2,14.39
6921,1173,11,2,0.15,7.52
6922,160,44,4,0.15,10.03
6923,2494,39,4,0.1,14.31
6924,2130,45,4,0.2,13.46
6925,3079,6,2,0.1,10.39
6926,2230,35,4,0.1,7.86
6927,2918,46,4,0.05,10.58
6928,3014,32,3,0.0,10.93
6929,1550,46,4,0.2,14.97
6930,4574,23,4,0.1,13.42
6931,3386,42,2,0.0,13.75
6932,1580,37,2,0.0,14.88
6933,3372,26,1,0.0,10.71
6934,1961,34,2,0.0,11.27
6935,3845,38,2,0.05,10.09
6936,4698,11,2,0.05,7.13
6937,2391,50,2,0.1,10.73
6938,1420,21,4,0.0,11.24
6939,3918,43,1,0.1,8.14
6940,3836,24,2,0.15,13.05
6941,4429,15,4,0.05,7.12
6942,4451,3,2,0.05,10.52
6943,3631,2,1,0.2,11.96
6944,4943,7,3,0.15,6.49
6945,163,5,3,0.05,13.24
6946,116,45,1,0.0,8.74
6947,1471,40,4,0.0,12.46
6948,3080,29,4,0.0,6.97
6949,3853,41,1,0.1,11.58
6950,2839,32,3,0.05,11.01
6951,543,30,2,0.1,7.35
6952,414,8,3,0.05,11.62
6953,682,32,2,0.2,12.22
6954,642,42,1,0.1,10.49
6955,3979,2,1,0.05,11.21
6956,1433,10,1,0.2,13.99
6957,669,43,3,0.05,12.28
6958,2070,43,1,0.15,14.15
6959,969,37,3,0.1,10.97
6960,1181,46,4,0.0,7.57
6961,4820,3,2,0.2,8.22
6962,3236,23,2,0.2,7.59
6963,252,34,2,0.0,9.02
6964,4301,18,1,0.2,10.3
6965,2880,33,2,0.0,8.3
6966,3999,33,1,0.0,10.28
6967,791,17,3,0.05,9.28
6968,4561,6,1,0.1,11.0
6969,1496,13,2,0.15,9.86
6970,4490,21,1,0.2,9.91
6971,3069,31,1,0.05,10.42
6972,2708,21,3,0.15,14.89
6973,2578,33,1,0.15,11.01
6974,1236,28,2,0.2,12.51
6975,1059,6,1,0.2,9.75
6976,1171,8,4,0.05,8.93
6977,3619,13,1,0.2,14.25
6978,3660,34,4,0.15,12.68
6979,3656,40,2,0.2,11.24
6980,57,22,4,0.05,9.03
6981,1893,1,4,0.05,8.32
6982,2570,13,4,0.05,8.27
6983,4081,1,4,0.2,10.53
6984,4457,10,4,0.1,13.87
6985,1949,5,1,0.05,13.93
6986,223,20,3,0.1,12.7
6987,1640,13,4,0.0,10.88
6988,4423,37,2,0.05,8.11
6989,1758,10,2,0.1,10.31
6990,836,3,1,0.1,12.25
6991,2537,34,3,0.15,11.36
6992,2526,34,3,0.1,10.63
6993,985,30,4,0.15,9.85
6994,1358,37,2,0.1,12.77
6995,4888,4,2,0.1,13.58
6996,3061,34,1,0.0,12.51
6997,4478,32,4,0.1,14.44
6998,1447,21,2,0.2,13.02
6999,1372,41,4,0.2,10.06
7000,3225,24,3,0.2,11.55
7001,1875,9,4,0.0,10.54
7002,2500,41,4,0.1,10.92
7003,3362,24,1,0.0,14.06
7004,1143,25,1,0.1,8.71
7005,4310,36,3,0.15,6.12
7006,565,8,3,0.0,12.26
7007,4828,50,4,0.2,7.63
7008,4535,41,2,0.2,7.39
7009,1589,29,4,0.2,14.93
7010,3986,25,3,0.1,8.4
7011,4725,35,1,0.1,7.83
7012,4999,38,1,0.0,7.72
7013,1471,28,3,0.05,9.71
7014,3915,19,4,0.1,9.68
7015,3114,32,2,0.05,11.69
7016,4491,37,1,0.05,6.93
7017,4343,49,4,0.1,11.72
7018,3363,28,2,0.0,10.08
7019,1637,35,3,0.05,7.87
7020,2913,8,4,0.0,13.0
7021,1473,41,2,0.0,10.27
7022,1245,23,4,0.1,12.45
7023,3738,40,1,0.05,14.29
7024,2099,46,3,0.0,9.18
7025,2598,23,1,0.05,14.08
7026,2513,32,1,0.0,7.8
7027,4515,10,4,0.1,8.0
7028,259,17,3,0.0,11.97
7029,2359,35,4,0.1,6.92
7030,3394,35,2,0.1,10.09
7031,3779,3,3,0.05,7.92
7032,3412,36,1,0.05,11.14
7033,1269,29,1,0.05,13.26
7034,940,49,1,0.15,6.38
7035,2377,46,4,0.05,9.72
7036,3952,27,4,0.05,12.58
7037,196,31,4,0.0,9.08
7038,4158,34,3,0.15,6.38
7039,3097,12,3,0.15,11.32
7040,3636,37,3,0.0,7.08
7041,562,25,3,0.05,9.33
7042,3450,2,2,0.2,14.91
7043,3367,30,1,0.1,9.58
7044,3124,44,4,0.15,13.59
7045,2892,9,4,0.0,13.74
7046,40,23,2,0.2,8.37
7047,1768,9,1,0.1,11.36
7048,2505,20,1,0.2,14.53
7049,788,1,2,0.05,11.46
7050,1877,39,3,0.0,13.32
7051,4098,23,1,0.1,10.16
7052,1493,18,3,0.1,12.47
7053,1130,42,2,0.05,6.2
7054,2264,32,4,0.05,13.09
7055,4873,47,4,0.05,12.05
7056,4510,9,4,0.0,9.23
7057,4022,11,4,0.15,9.75
7058,4306,1,1,0.2,8.94
7059,2186,11,3,0.0,10.72
7060,1645,33,4,0.0,6.98
7061,3561,30,4,0.2,13.6
7062,2686,5,4,0.1,10.3
7063,4822,50,2,0.2,6.39
7064,1413,1,1,0.05,10.98
7065,1222,10,2,0.1,14.37
7066,2250,13,3,0.0,6.79
7067,2240,27,4,0.2,7.11
7068,4203,8,1,0.0,9.48
7069,4423,28,1,0.0,12.62
7070,644,45,1,0.2,11.44
7071,4453,2,2,0.0,10.12
7072,2549,12,2,0.15,14.93
7073,4604,27,2,0.15,7.67
7074,3806,13,2,0.0,13.4
7075,4291,22,3,0.1,7.11
7076,4143,40,4,0.1,7.62
7077,1386,15,4,0.1,8.66
7078,2585,31,2,0.1,13.86
7079,1602,7,2,0.15,10.0
7080,4943,39,2,0.1,9.56
7081,4805,49,3,0.2,10.42
7082,3318,35,3,0.1,11.68
7083,808,7,1,0.2,9.81
7084,2660,12,4,0.15,14.66
7085,115,14,2,0.2,7.22
7086,2728,34,1,0.2,10.28
7087,4727,39,4,0.0,9.74
7088,2267,48,1,0.2,12.23
7089,4293,9,3,0.0,14.67
7090,4497,33,3,0.1,8.6
7091,3902,12,1,0.2,14.6
7092,2729,34,1,0.2,13.45
7093,4172,27,4,0.05,13.29
7094,1450,22,2,0.1,6.66
7095,4383,18,4,0.2,14.47
7096,1569,46,4,0.2,13.55
7097,1323,44,3,0.05,12.16
7098,861,18,3,0.0,7.15
7099,742,37,1,0.1,9.78
7100,1731,7,3,0.05,13.56
7101,4905,4,4,0.1,9.94
7102,2934,45,1,0.1,9.93
7103,3519,16,1,0.0,8.43
7104,4510,22,3,0.0,6.46
7105,4527,48,2,0.15,10.62
7106,3168,36,3,0.05,12.97
7107,1919,20,1,0.05,7.31
7108,2219,31,1,0.1,14.04
7109,1341,33,2,0.15,11.0
7110,4640,13,4,0.15,13.31
7111,1515,20,1,0.1,12.0
7112,1412,41,2,0.0,7.21
7113,3037,42,4,0.15,14.16
7114,4168,38,3,0.05,12.46
7115,1023,22,2,0.0,6.32
7116,4628,39,4,0.2,11.22
7117,2287,23,1,0.15,10.32
7118,2759,48,1,0.1,13.73
7119,4673,49,2,0.05,7.11
7120,3772,33,3,0.15,11.32
7121,1113,41,2,0.1,8.79
7122,1946,30,1,0.05,8.21
7123,4809,14,4,0.15,6.2
7124,1559,47,3,0.05,8.99
7125,3880,36,4,0.2,9.56
7126,642,8,2,0.05,10.03
7127,2238,47,2,0.1,12.61
7128,4908,22,4,0.15,9.63
7129,3487,4,4,0.1,7.76
7130,3226,35,4,0.2,9.58
7131,1015,8,2,0.0,6.63
7132,2022,34,4,0.05,14.75
7133,2677,22,1,0.1,6.6
7134,1541,25,4,0.15,7.82
7135,2937,25,1,0.15,9.85
7136,3107,40,1,0.0,14.4
7137,784,40,4,0.15,7.61
7138,671,17,3,0.2,9.6
7139,2770,16,3,0.0,14.9
7140,2574,48,3,0.2,11.42
7141,2585,48,1,0.05,11.53
7142,4943,39,3,0.2,14.77
7143,1278,15,3,0.05,10.55
7144,3044,17,4,0.2,6.02
7145,3173,35,2,0.0,6.28
7146,3783,33,1,0.05,12.13
7147,178,40,2,0.2,7.9
7148,276,39,1,0.2,10.31
7149,2360,18,1,0.15,10.96
7150,3482,30,3,0.2,12.01
7151,4887,23,4,0.15,6.75
7152,3360,37,2,0.2,12.84
7153,1425,47,2,0.1,14.28
7154,4123,7,3,0.15,8.3
7155,2961,10,2,0.0,9.42
7156,2470,16,2,0.0,12.69
7157,3086,28,1,0.05,8.24
7158,2373,23,4,0.0,10.88
7159,4069,34,4,0.05,11.94
7160,1591,18,2,0.0,13.91
7161,4381,47,2,0.15,9.11
7162,1113,23,1,0.1,10.43
7163,1069,20,3,0.05,7.66
7164,2546,31,1,0.1,8.77
7165,3650,14,3,0.2,6.85
7166,1815,23,3,0.2,7.78
7167,3908,2,1,0.1,9.12
7168,3732,29,4,0.15,9.82
7169,2193,50,1,0.1,12.36
7170,82,9,3,0.1,10.13
7171,3707,33,4,0.1,6.44
7172,3177,48,4,0.05,12.8
7173,1826,44,1,0.05,10.8
7174,82,12,4,0.1,14.45
7175,94,19,4,0.15,11.72
7176,343,42,1,0.2,10.81
7177,2409,20,2,0.2,8.65
7178,1855,37,4,0.2,8.13
7179,4000,31,1,0.0,8.07
7180,1090,35,1,0.15,9.66
7181,624,41,2,0.05,7.54
7182,868,21,4,0.2,13.6
7183,2477,47,3,0.05,13.25
7184,3473,46,3,0.05,12.56
7185,171,43,4,0.05,6.44
7186,1783,13,4,0.05,6.65
7187,578,39,1,0.1,11.73
7188,68,27,1,0.05,12.74
7189,1516,25,3,0.0,6.24
7190,1,2,4,0.05,8.61
7191,2199,35,1,0.2,7.23
7192,902,8,3,0.05,8.08
7193,4846,33,3,0.2,10.67
7194,795,25,2,0.05,6.98
7195,2067,21,4,0.15,8.07
7196,1820,36,2,0.1,11.08
7197,371,13,1,0.2,10.57
7198,2539,46,1,0.0,13.72
7199,3908,9,3,0.05,7.36
7200,2055,35,1,0.2,9.33
7201,2597,46,2,0.1,14.32
7202,4467,36,4,0.05,13.16
7203,1689,49,3,0.1,11.38
7204,4853,47,3,0.0,12.92
7205,3322,44,1,0.2,10.04
7206,1139,46,3,0.0,14.2
7207,2622,10,3,0.1,11.4
7208,2729,5,4,0.15,12.26
7209,1166,31,3,0.15,11.87
7210,1509,24,4,0.2,12.05
7211,3842,32,2,0.05,11.77
7212,4559,49,3,0.0,6.66
7213,4577,49,2,0.15,11.43
7214,4919,3,4,0.15,13.05
7215,524,16,3,0.05,6.0
7216,2259,41,1,0.0,14.03
7217,4340,49,1,0.1,14.57
7218,239,20,3,0.15,7.15
7219,1221,44,4,0.2,10.82
7220,769,24,1,0.2,7.0
7221,235,34,2,0.1,8.55
7222,2761,48,4,0.05,11.59
7223,4593,23,4,0.05,8.73
7224,1520,38,3,0.15,9.29
7225,1904,2,2,0.15,12.72
7226,2235,41,4,0.15,11.17
7227,936,5,3,0.1,10.66
7228,1269,18,2,0.1,8.92
7229,819,50,4,0.15,12.34
7230,3568,29,1,0.05,9.82
7231,4118,10,2,0.0,14.09
7232,2116,42,4,0.15,11.41
7233,2440,42,2,0.05,10.84
7234,3388,50,1,0.05,13.23
7235,1089,16,4,0.2,10.37
7236,1828,23,1,0.0,8.51
7237,4825,30,3,0.15,7.4
7238,2589,6,3,0.0,11.06
7239,2616,44,4,0.15,9.82
7240,1874,36,4,0.0,9.58
7241,4308,20,2,0.0,9.14
7242,1774,16,4,0.05,12.04
7243,200,28,3,0.0,10.67
7244,178,26,4,0.0,10.84
7245,931,22,2,0.15,8.77
7246,3737,11,3,0.05,11.52
7247,2037,1,4,0.0,9.63
7248,1486,5,1,0.05,12.93
7249,2092,49,1,0.05,10.77
7250,4264,43,1,0.1,8.61
7251,2385,46,1,0.15,7.33
7252,4089,41,2,0.1,12.3
7253,4682,42,1,0.05,9.34
7254,1916,36,1,0.0,6.59
7255,16,2,4,0.15,14.23
7256,2935,6,1,0.2,9.48
7257,837,27,1,0.15,12.71
7258,2158,26,4,0.1,10.13
7259,1577,35,3,0.15,14.02
7260,306,13,2,0.0,6.26
7261,2054,12,2,0.15,8.33
7262,2891,18,3,0.2,10.91
7263,3345,38,4,0.1,8.91
7264,4457,42,3,0.1,12.68
7265,1209,6,2,0.05,12.2
7266,1859,28,2,0.1,6.23
7267,2704,28,3,0.2,11.4
7268,1972,25,1,0.2,13.52
7269,1114,5,2,0.1,8.84
7270,984,15,3,0.15,7.25
7271,3311,47,1,0.2,12.64
7272,4002,44,1,0.1,14.1
7273,2772,9,4,0.1,11.91
7274,3153,45,3,0.15,13.61
7275,2163,48,2,0.1,14.99
7276,2128,2,4,0.0,10.49
7277,3640,49,2,0.05,14.42
7278,4275,9,1,0.2,9.1
7279,561,26,3,0.15,12.71
7280,1810,23,1,0.15,14.11
7281,4388,28,1,0.05,10.69
7282,2933,6,1,0.0,11.64
7283,291,4,3,0.05,14.73
7284,4638,30,4,0.1,8.26
7285,1910,47,2,0.15,9.2
7286,4690,18,1,0.1,12.95
7287,1429,30,2,0.15,9.07
7288,948,27,2,0.15,10.51
7289,2528,44,4,0.1,6.45
7290,1349,31,3,0.05,11.09
7291,381,44,2,0.2,11.64
7292,1705,49,4,0.2,6.74
7293,310,39,2,0.05,8.2
7294,3415,30,1,0.0,9.9
7295,1499,37,4,0.05,13.03
7296,2895,12,3,0.05,6.19
7297,661,17,3,0.05,8.98
7298,3448,34,1,0.2,6.04
7299,2274,28,1,0.15,10.69
7300,1498,4,2,0.0,10.49
7301,2073,34,4,0.0,12.8
7302,3437,46,4,0.0,6.04
7303,2143,14,4,0.1,12.83
7304,4661,13,4,0.05,14.02
7305,1606,49,2,0.15,8.86
7306,4740,49,4,0.15,9.0
7307,1432,50,4,0.1,6.01
7308,1951,3,3,0.2,9.86
7309,3923,21,3,0.1,11.52
7310,459,16,2,0.1,7.1
7311,2949,38,1,0.05,11.91
7312,338,26,3,0.2,9.29
7313,3944,6,1,0.1,12.06
7314,2014,18,2,0.15,8.26
7315,4021,41,3,0.05,12.97
7316,345,50,3,0.2,10.94
7317,4672,6,2,0.15,10.8
7318,943,41,4,0.0,10.39
7319,346,50,2,0.05,13.58
7320,3895,25,1,0.15,10.99
7321,3320,48,1,0.1,7.44
7322,3696,24,4,0.1,11.63
7323,325,30,2,0.05,10.63
7324,2139,23,2,0.2,6.62
7325,4390,45,4,0.1,11.23
7326,3613,43,2,0.15,6.71
7327,524,8,3,0.0,12.52
7328,2898,49,2,0.2,11.89
7329,3741,9,3,0.05,10.44
7330,259,6,2,0.1,12.74
7331,1111,33,3,0.2,8.53
7332,821,33,1,0.0,10.02
7333,2789,45,4,0.2,6.14
7334,4665,7,1,0.2,14.89
7335,4605,42,3,0.05,6.51
7336,1564,18,4,0.0,6.94
7337,4621,6,1,0.0,10.45
7338,1208,45,1,0.2,9.38
7339,309,37,3,0.1,10.79
7340,1840,21,2,0.2,13.52
7341,3353,26,2,0.15,7.43
7342,1384,15,3,0.1,11.76
7343,2307,44,1,0.05,6.16
7344,1181,30,2,0.0,13.11
7345,2473,11,2,0.1,13.34
7346,2687,8,1,0.05,9.41
7347,2968,5,3,0.2,7.56
7348,4446,8,3,0.05,13.3
7349,961,5,2,0.15,14.18
7350,3457,10,3,0.05,6.68
7351,438,15,1,0.1,11.22
7352,456,38,3,0.0,14.44
7353,3818,50,4,0.1,11.79
7354,1570,3,3,0.1,13.38
7355,1104,41,3,0.0,8.07
7356,1619,10,3,0.15,6.92
7357,3613,7,4,0.1,9.39
7358,1513,24,1,0.0,9.56
7359,4739,26,3,0.0,13.08
7360,392,34,2,0.1,9.66
7361,2622,8,3,0.0,8.13
7362,921,39,4,0.2,13.98
7363,2458,5,4,0.1,13.04
7364,3601,36,2,0.15,12.01
7365,4509,43,4,0.2,7.86
7366,1789,26,4,0.15,7.84
7367,261,10,4,0.1,10.42
7368,2014,33,1,0.05,10.78
7369,1336,36,4,0.0,8.3
7370,335,31,3,0.2,7.11
7371,2780,38,2,0.1,9.27
7372,804,50,3,0.0,9.86
7373,2438,25,3,0.05,6.47
7374,2808,45,2,0.15,11.08
7375,941,13,1,0.1,6.02
7376,3164,1,1,0.1,7.36
7377,903,36,4,0.05,7.32
7378,3433,36,1,0.15,12.19
7379,1269,50,1,0.1,10.37
7380,24,24,4,0.0,13.52
7381,4653,27,1,0.05,8.38
7382,2749,18,1,0.1,7.9
7383,2451,50,4,0.15,13.23
7384,1397,47,3,0.2,10.0
7385,3358,50,3,0.1,8.47
7386,3905,15,2,0.15,9.76
7387,2489,17,1,0.05,9.83
7388,3667,29,4,0.15,11.15
7389,1758,5,4,0.15,6.34
7390,4978,11,1,0.05,8.23
7391,1879,16,1,0.2,10.2
7392,2533,34,4,0.0,10.88
7393,3515,17,4,0.2,7.43
7394,3774,33,4,0.0,7.74
7395,2079,50,2,0.0,12.55
7396,4662,49,3,0.0,13.07
7397,2058,31,4,0.1,6.68
7398,678,18,3,0.2,14.91
7399,4947,25,1,0.15,9.9
7400,2975,5,3,0.1,11.27
7401,285,30,3,0.05,11.34
7402,2201,45,3,0.05,9.11
7403,4467,23,1,0.0,10.9
7404,1841,38,3,0.1,11.25
7405,1879,45,3,0.1,12.85
7406,1611,18,2,0.05,11.96
7407,3963,32,1,0.15,10.02
7408,4237,30,3,0.2,7.72
7409,3160,29,1,0.2,6.23
7410,3499,36,4,0.0,11.87
7411,2132,9,3,0.0,10.3
7412,3315,23,1,0.0,14.69
7413,1379,3,3,0.05,6.88
7414,3078,22,3,0.05,6.65
7415,3015,40,4,0.2,7.63
7416,3893,45,2,0.0,9.39
7417,1716,31,1,0.1,7.58
7418,453,22,3,0.15,10.17
7419,342,11,4,0.05,9.06
7420,393,42,4,0.0,15.0
7421,1270,43,2,0.0,14.7
7422,3051,3,2,0.05,9.28
7423,4060,14,4,0.2,13.13
7424,971,46,4,0.2,8.17
7425,2206,19,1,0.2,6.52
7426,4795,31,1,0.2,6.36
7427,166,36,4,0.1,6.26
7428,255,32,4,0.0,12.62
7429,302,26,2,0.2,9.08
7430,3104,1,1,0.2,13.41
