order_id,customer_id,order_date,region_id,order_status,payment_method
3806,246,2024-08-26,6,Completed,PayPal
3807,701,2024-03-30,5,Completed,PayPal
3808,556,2024-05-22,6,Completed,PayPal
3809,86,2024-02-17,6,Completed,Debit
3810,556,2023-07-05,4,Completed,Debit
3811,842,2023-10-15,5,Completed,PayPal
3812,375,2024-12-05,5,Completed,Credit Card
3813,446,2023-04-09,3,Completed,Debit
3814,378,2024-01-10,4,Completed,Credit Card
3815,390,2023-11-04,5,Cancelled,PayPal
3816,657,2024-12-04,6,Completed,Debit
3817,51,2024-02-26,2,Completed,Credit Card
3818,242,2024-04-24,2,Returned,Debit
3819,294,2023-10-17,4,Returned,PayPal
3820,920,2023-12-04,3,Returned,PayPal
3821,563,2023-05-06,3,Completed,PayPal
3822,266,2024-05-09,5,Completed,Credit Card
3823,120,2023-10-04,4,Completed,Debit
3824,712,2024-10-27,2,Completed,Debit
3825,917,2023-08-06,6,Completed,Debit
3826,248,2024-02-08,5,Completed,PayPal
3827,70,2024-08-25,6,Cancelled,Credit Card
3828,853,2024-03-12,5,Completed,PayPal
3829,57,2024-03-14,1,Completed,PayPal
3830,382,2023-06-05,6,Completed,Credit Card
3831,39,2024-01-03,4,Completed,PayPal
3832,984,2024-01-07,6,Completed,PayPal
3833,801,2024-08-16,6,Completed,Debit
3834,443,2023-07-28,5,Cancelled,Credit Card
3835,18,2024-11-12,2,Completed,Credit Card
3836,952,2023-07-20,1,Completed,Debit
3837,732,2023-03-11,6,Completed,Credit Card
3838,825,2023-04-10,2,Completed,Debit
3839,756,2023-09-24,3,Completed,PayPal
3840,352,2024-08-13,1,Completed,Credit Card
3841,972,2024-02-16,1,Completed,Credit Card
3842,816,2023-03-29,5,Completed,PayPal
3843,298,2023-11-04,6,Completed,PayPal
3844,283,2023-05-10,3,Returned,Credit Card
3845,586,2024-07-11,5,Completed,Credit Card
3846,110,2023-12-22,4,Completed,Credit Card
3847,180,2024-05-06,2,Completed,Debit
3848,938,2023-07-29,2,Completed,Credit Card
3849,544,2024-08-27,5,Completed,Credit Card
3850,746,2023-05-30,2,Completed,PayPal
3851,794,2024-05-14,6,Completed,PayPal
3852,25,2024-08-02,2,Completed,Debit
3853,843,2024-11-07,6,Completed,PayPal
3854,791,2024-04-30,4,Completed,Credit Card
3855,738,2023-02-26,3,Completed,Credit Card
3856,57,2024-06-04,1,Completed,Debit
3857,180,2023-02-08,5,Returned,PayPal
3858,232,2024-06-30,5,Completed,PayPal
3859,894,2024-07-17,6,Completed,PayPal
3860,343,2023-06-29,4,Cancelled,Debit
3861,477,2024-06-02,4,Completed,PayPal
3862,799,2023-02-25,1,Returned,PayPal
3863,576,2024-11-16,3,Completed,PayPal
3864,455,2024-08-08,5,Completed,Credit Card
3865,232,2024-03-31,6,Completed,Debit
3866,289,2023-11-20,4,Completed,Credit Card
3867,213,2023-08-04,5,Completed,Debit
3868,258,2024-08-07,6,Completed,PayPal
3869,530,2024-04-06,2,Completed,Credit Card
3870,687,2024-09-26,5,Completed,PayPal
3871,929,2023-12-14,3,Completed,PayPal
3872,229,2024-03-04,6,Completed,Debit
3873,226,2023-12-21,3,Completed,PayPal
3874,596,2024-08-18,5,Completed,Credit Card
3875,803,2024-09-18,2,Completed,Debit
3876,435,2024-07-30,3,Completed,Debit
3877,882,2023-04-17,4,Completed,Credit Card
3878,758,2024-05-31,6,Completed,PayPal
3879,402,2023-04-29,5,Completed,PayPal
3880,622,2023-09-20,2,Completed,PayPal
3881,766,2023-02-07,4,Returned,PayPal
3882,88,2024-08-03,5,Cancelled,PayPal
3883,584,2023-03-24,2,Completed,Debit
3884,893,2024-11-16,4,Completed,Debit
3885,542,2024-03-02,3,Completed,Credit Card
3886,684,2023-09-09,5,Completed,PayPal
3887,309,2024-04-03,5,Cancelled,PayPal
3888,906,2023-06-23,3,Completed,PayPal
3889,343,2024-01-29,1,Completed,Credit Card
3890,436,2024-02-17,4,Completed,PayPal
3891,177,2024-08-14,3,Completed,Debit
3892,139,2023-11-04,5,Completed,PayPal
3893,194,2023-10-29,4,Completed,Credit Card
3894,186,2023-02-14,4,Completed,Debit
3895,218,2023-11-25,1,Completed,Debit
3896,164,2024-05-09,5,Completed,Debit
3897,161,2024-07-11,2,Completed,PayPal
3898,943,2023-09-22,1,Completed,Credit Card
3899,525,2024-08-28,1,Completed,Credit Card
3900,808,2023-02-27,2,Returned,PayPal
3901,601,2024-05-16,2,Completed,Credit Card
3902,836,2023-05-04,1,Completed,Debit
3903,42,2024-10-09,4,Completed,Debit
3904,915,2023-12-06,3,Completed,Credit Card
3905,210,2023-03-24,3,Completed,Credit Card
3906,741,2023-12-16,1,Completed,PayPal
3907,862,2023-07-31,4,Completed,PayPal
3908,275,2024-08-22,2,Completed,PayPal
3909,954,2023-05-31,6,Completed,PayPal
3910,279,2023-03-15,1,Completed,PayPal
3911,251,2024-11-08,5,Completed,PayPal
3912,310,2023-10-18,4,Completed,Debit
3913,720,2023-08-16,5,Completed,Credit Card
3914,833,2024-11-06,5,Completed,PayPal
3915,140,2023-10-13,1,Completed,Debit
3916,792,2024-01-02,4,Completed,Credit Card
3917,546,2024-08-06,5,Completed,Credit Card
3918,821,2024-06-16,4,Completed,Credit Card
3919,904,2023-10-13,3,Completed,PayPal
3920,530,2024-06-28,6,Completed,PayPal
3921,57,2023-09-30,5,Completed,PayPal
3922,112,2023-06-29,5,Completed,Credit Card
3923,5,2023-11-26,4,Completed,Credit Card
3924,410,2024-10-12,6,Returned,Debit
3925,414,2024-04-28,3,Completed,Debit
3926,182,2024-02-28,5,Completed,Debit
3927,13,2023-08-31,1,Completed,Debit
3928,339,2024-11-29,4,Completed,Credit Card
3929,797,2024-07-22,4,Completed,PayPal
3930,259,2024-09-16,5,Completed,PayPal
3931,90,2024-09-17,3,Returned,PayPal
3932,616,2023-06-11,5,Completed,PayPal
3933,891,2023-12-26,2,Completed,Debit
3934,698,2024-10-04,5,Completed,Credit Card
3935,250,2023-10-14,6,Completed,PayPal
3936,255,2024-05-24,6,Completed,Credit Card
3937,588,2024-08-14,2,Completed,Debit
3938,898,2023-04-04,6,Completed,Debit
3939,971,2023-12-08,6,Completed,PayPal
3940,108,2024-03-13,1,Returned,PayPal
3941,668,2023-05-16,4,Returned,Debit
3942,594,2024-10-09,6,Completed,Debit
3943,589,2023-02-15,4,Completed,Credit Card
3944,485,2024-12-18,3,Completed,Debit
3945,982,2023-10-17,5,Completed,Credit Card
3946,972,2024-03-18,1,Completed,Debit
3947,258,2023-10-17,2,Completed,Credit Card
3948,639,2024-10-06,3,Completed,Debit
3949,997,2023-10-18,1,Completed,Debit
3950,903,2024-12-02,1,Completed,Credit Card
3951,282,2023-03-17,2,Completed,Credit Card
3952,986,2023-12-28,2,Completed,PayPal
3953,88,2023-07-15,4,Completed,PayPal
3954,204,2023-08-12,5,Completed,Debit
3955,16,2024-07-05,3,Completed,Debit
3956,151,2024-03-07,5,Completed,Credit Card
3957,936,2024-02-09,3,Completed,Debit
3958,254,2023-04-06,1,Completed,PayPal
3959,188,2024-02-22,6,Completed,Credit Card
3960,329,2024-06-09,6,Completed,Debit
3961,544,2024-12-24,2,Completed,Credit Card
3962,783,2024-03-21,2,Completed,PayPal
3963,997,2023-03-02,1,Completed,PayPal
3964,397,2023-10-24,1,Completed,PayPal
3965,517,2023-12-25,3,Completed,Debit
3966,459,2024-06-06,1,Completed,Debit
3967,330,2023-09-05,3,Returned,Debit
3968,820,2023-12-17,5,Completed,Debit
3969,845,2024-03-05,2,Completed,Debit
3970,169,2023-05-16,2,Completed,Debit
3971,693,2024-12-27,6,Completed,PayPal
3972,366,2023-12-27,6,Cancelled,PayPal
3973,178,2024-11-21,2,Completed,Debit
3974,655,2024-10-09,5,Completed,PayPal
3975,362,2023-03-19,5,Completed,Credit Card
3976,760,2024-09-21,4,Completed,Debit
3977,639,2024-11-02,3,Completed,Credit Card
3978,775,2023-12-11,6,Completed,Debit
3979,40,2023-06-27,3,Completed,Debit
3980,924,2024-05-07,6,Completed,PayPal
3981,416,2024-09-06,4,Completed,Credit Card
3982,355,2024-05-31,2,Completed,PayPal
3983,255,2024-11-13,3,Completed,Debit
3984,143,2024-03-16,6,Completed,Credit Card
3985,752,2023-02-27,3,Completed,Debit
3986,740,2023-03-01,2,Completed,PayPal
3987,853,2023-10-29,1,Completed,Debit
3988,710,2024-12-17,6,Completed,Debit
3989,577,2024-06-15,1,Completed,PayPal
3990,900,2023-10-11,4,Completed,Debit
3991,11,2024-02-20,5,Completed,Credit Card
3992,620,2023-04-01,3,Completed,PayPal
3993,26,2023-05-18,6,Completed,Debit
3994,957,2023-09-08,3,Completed,PayPal
3995,421,2024-04-16,4,Completed,Debit
3996,663,2024-11-19,4,Completed,PayPal
3997,221,2024-08-17,3,Completed,PayPal
3998,853,2024-08-25,6,Completed,Credit Card
3999,496,2024-07-30,2,Completed,PayPal
4000,237,2023-05-07,2,Completed,Credit Card
4001,237,2023-04-30,5,Completed,PayPal
4002,219,2023-09-19,3,Completed,PayPal
4003,487,2023-11-02,3,Completed,Debit
4004,936,2023-10-04,6,Completed,Debit
4005,461,2023-05-22,3,Returned,Debit
4006,663,2023-09-22,6,Completed,PayPal
4007,635,2023-11-05,3,Completed,PayPal
4008,144,2024-05-22,4,Completed,Credit Card
4009,990,2024-03-23,1,Completed,Credit Card
4010,189,2024-12-09,3,Completed,Credit Card
4011,255,2023-06-08,1,Completed,Debit
4012,68,2023-09-25,2,Completed,Debit
4013,616,2024-10-11,5,Completed,Credit Card
4014,336,2023-06-08,2,Returned,PayPal
4015,671,2024-02-29,3,Completed,Debit
4016,821,2024-05-20,6,Completed,Debit
4017,874,2024-11-16,2,Completed,Credit Card
4018,409,2024-03-01,4,Completed,Debit
4019,300,2023-05-22,1,Completed,Credit Card
4020,908,2023-05-01,6,Completed,Debit
4021,602,2023-11-07,6,Completed,PayPal
4022,357,2023-12-30,3,Returned,PayPal
4023,256,2023-09-12,4,Completed,Debit
4024,353,2023-05-12,1,Completed,Credit Card
4025,732,2023-06-12,4,Completed,Debit
4026,521,2023-02-13,2,Completed,Credit Card
4027,524,2024-05-02,3,Completed,Debit
4028,837,2024-04-16,6,Completed,PayPal
4029,950,2023-05-09,6,Completed,PayPal
4030,756,2023-05-31,2,Completed,Debit
4031,694,2023-11-20,6,Cancelled,Debit
4032,284,2023-02-01,5,Completed,Debit
4033,312,2024-08-25,3,Completed,PayPal
4034,99,2023-10-08,2,Completed,PayPal
4035,197,2024-11-13,3,Completed,Credit Card
4036,482,2023-06-29,1,Completed,Debit
4037,878,2024-03-01,3,Completed,Debit
4038,226,2023-03-16,3,Completed,PayPal
4039,845,2024-12-29,1,Completed,Debit
4040,615,2024-10-12,2,Completed,Credit Card
4041,618,2023-03-16,3,Completed,Debit
4042,365,2023-04-19,4,Completed,PayPal
4043,368,2023-09-14,3,Completed,Debit
4044,570,2023-07-12,2,Completed,PayPal
4045,590,2023-10-11,6,Completed,Credit Card
4046,75,2023-06-12,1,Completed,Credit Card
4047,42,2024-04-23,6,Cancelled,Debit
4048,422,2024-05-19,2,Completed,Debit
4049,836,2024-11-17,5,Completed,PayPal
4050,181,2023-05-20,6,Completed,Credit Card
4051,545,2023-03-07,3,Completed,Credit Card
4052,71,2024-05-12,3,Completed,Credit Card
4053,568,2023-11-02,1,Completed,Credit Card
4054,105,2023-08-06,3,Completed,Debit
4055,200,2023-10-01,4,Completed,Debit
4056,101,2023-10-22,4,Completed,PayPal
4057,768,2024-07-06,6,Completed,Credit Card
4058,307,2024-12-09,2,Completed,Debit
4059,586,2024-07-25,1,Completed,Debit
4060,683,2023-04-28,5,Completed,Credit Card
4061,377,2024-07-19,6,Completed,Debit
4062,655,2023-08-29,2,Completed,PayPal
4063,678,2023-03-18,1,Completed,PayPal
4064,399,2024-05-12,1,Cancelled,Credit Card
4065,773,2024-07-24,6,Cancelled,PayPal
4066,221,2023-02-26,2,Completed,Debit
4067,595,2023-10-24,2,Completed,PayPal
4068,182,2023-07-25,3,Completed,Debit
4069,307,2024-06-30,5,Cancelled,Credit Card
4070,522,2023-12-08,4,Completed,Credit Card
4071,396,2023-12-19,3,Completed,Debit
4072,4,2024-09-01,1,Completed,Debit
4073,863,2023-06-15,5,Completed,PayPal
4074,914,2023-03-27,5,Completed,Debit
4075,848,2024-07-27,2,Completed,Credit Card
4076,1000,2024-09-08,5,Completed,Debit
4077,804,2024-07-15,6,Completed,PayPal
4078,281,2023-07-06,5,Completed,PayPal
4079,215,2024-11-29,1,Completed,Debit
4080,972,2023-06-27,6,Completed,PayPal
4081,610,2024-05-30,6,Completed,PayPal
4082,420,2024-09-21,3,Completed,Credit Card
4083,101,2023-02-20,5,Completed,Debit
4084,963,2023-10-27,2,Completed,Credit Card
4085,521,2023-12-30,3,Completed,Credit Card
4086,573,2024-08-08,2,Completed,PayPal
4087,309,2024-03-07,5,Completed,Credit Card
4088,658,2023-12-03,3,Completed,Debit
4089,939,2023-02-28,5,Completed,Debit
4090,931,2024-05-12,1,Completed,Debit
4091,510,2023-10-18,3,Completed,Credit Card
4092,63,2024-07-18,2,Completed,Debit
4093,633,2023-05-12,1,Completed,Debit
4094,226,2024-08-04,4,Completed,Credit Card
4095,105,2024-01-19,2,Completed,Credit Card
4096,974,2023-11-27,5,Completed,Credit Card
4097,772,2024-12-13,2,Completed,Credit Card
4098,861,2023-11-23,4,Completed,PayPal
4099,425,2024-01-19,2,Completed,Credit Card
4100,255,2023-06-10,1,Returned,Credit Card
4101,429,2023-07-06,6,Completed,Debit
4102,434,2023-04-15,2,Completed,Debit
4103,207,2024-01-08,3,Completed,Credit Card
4104,28,2024-05-10,4,Completed,Credit Card
4105,682,2023-05-01,2,Completed,Credit Card
4106,336,2024-09-01,4,Completed,Debit
4107,588,2024-04-30,6,Completed,Debit
4108,628,2023-12-29,1,Completed,Credit Card
4109,69,2024-01-14,3,Completed,Debit
4110,866,2023-09-21,5,Completed,Debit
4111,746,2024-09-20,2,Completed,Credit Card
4112,513,2023-05-13,1,Completed,Debit
4113,167,2024-05-26,4,Completed,Credit Card
4114,864,2023-09-02,6,Returned,PayPal
4115,730,2023-05-19,4,Completed,PayPal
4116,785,2023-07-15,6,Completed,PayPal
4117,368,2024-09-25,6,Completed,Debit
4118,251,2024-01-01,1,Completed,PayPal
4119,859,2023-04-27,2,Completed,Debit
4120,856,2024-03-30,5,Returned,Credit Card
4121,931,2024-10-05,2,Completed,PayPal
4122,686,2024-01-30,3,Returned,Debit
4123,170,2023-04-01,2,Completed,PayPal
4124,758,2024-05-27,6,Completed,Debit
4125,935,2023-10-08,6,Completed,Debit
4126,90,2024-08-13,3,Completed,Credit Card
4127,561,2023-05-28,4,Completed,Debit
4128,446,2024-07-29,6,Completed,Debit
4129,294,2023-03-16,3,Completed,PayPal
4130,919,2024-06-23,6,Completed,Credit Card
4131,150,2023-07-15,5,Completed,Debit
4132,132,2024-02-03,6,Returned,PayPal
4133,433,2023-11-19,1,Completed,Credit Card
4134,59,2023-11-13,3,Completed,Debit
4135,969,2023-08-23,2,Completed,PayPal
4136,836,2024-12-15,3,Completed,Credit Card
4137,199,2024-07-08,4,Completed,Credit Card
4138,215,2023-06-01,6,Returned,Credit Card
4139,898,2024-11-25,3,Completed,Credit Card
4140,561,2024-11-25,5,Returned,Debit
4141,472,2023-08-07,3,Completed,Debit
4142,744,2023-02-13,5,Completed,Credit Card
4143,247,2024-09-25,6,Completed,Credit Card
4144,382,2023-08-19,2,Completed,Debit
4145,991,2024-09-08,6,Completed,PayPal
4146,239,2024-05-01,4,Returned,Credit Card
4147,927,2024-04-23,1,Completed,Debit
4148,367,2023-04-12,2,Completed,Debit
4149,168,2024-09-12,2,Completed,PayPal
4150,560,2023-06-10,1,Completed,Debit
4151,51,2023-03-15,3,Completed,Credit Card
4152,811,2024-07-04,6,Returned,Debit
4153,610,2023-02-13,3,Cancelled,Credit Card
4154,951,2024-10-15,3,Completed,Debit
4155,728,2024-07-19,6,Returned,Credit Card
4156,689,2023-11-29,4,Completed,Credit Card
4157,380,2024-07-11,2,Completed,Debit
4158,474,2024-11-03,5,Completed,Credit Card
4159,80,2024-08-26,1,Completed,Debit
4160,697,2023-05-26,2,Completed,Debit
4161,367,2024-05-05,3,Completed,Debit
4162,461,2024-06-19,1,Completed,Credit Card
4163,911,2023-12-05,5,Completed,Debit
4164,539,2023-12-22,2,Completed,PayPal
4165,452,2024-09-01,2,Returned,Credit Card
4166,464,2023-07-25,4,Completed,PayPal
4167,960,2024-06-28,2,Completed,PayPal
4168,478,2023-07-22,2,Completed,PayPal
4169,926,2024-06-16,5,Completed,PayPal
4170,420,2023-12-31,5,Returned,Debit
4171,707,2023-11-11,1,Cancelled,PayPal
4172,214,2024-05-20,3,Completed,Credit Card
4173,369,2023-03-26,5,Completed,PayPal
4174,854,2024-05-03,1,Completed,PayPal
4175,114,2024-09-01,2,Completed,PayPal
4176,754,2024-03-26,1,Completed,Debit
4177,503,2024-10-06,1,Completed,PayPal
4178,636,2024-10-24,1,Completed,PayPal
4179,817,2024-03-15,6,Cancelled,PayPal
4180,588,2023-12-01,1,Completed,Credit Card
4181,311,2024-08-12,5,Completed,Debit
4182,469,2023-09-10,6,Completed,Debit
4183,824,2024-07-17,3,Completed,Debit
4184,708,2023-07-08,1,Completed,Credit Card
4185,863,2024-01-14,4,Completed,PayPal
4186,44,2023-07-09,2,Completed,Credit Card
4187,415,2023-09-23,2,Completed,Debit
4188,698,2024-11-23,6,Completed,Debit
4189,855,2024-03-11,2,Completed,Debit
4190,246,2023-10-15,2,Completed,Credit Card
4191,949,2024-12-08,6,Completed,Debit
4192,84,2024-09-11,2,Completed,PayPal
4193,207,2024-09-19,1,Completed,Credit Card
4194,151,2024-08-11,3,Cancelled,PayPal
4195,668,2023-03-19,6,Completed,Debit
4196,528,2023-09-01,4,Completed,Debit
4197,165,2024-05-24,6,Completed,Credit Card
4198,917,2024-06-01,5,Completed,PayPal
4199,975,2024-08-24,4,Completed,Credit Card
4200,145,2024-08-19,5,Completed,PayPal
4201,37,2024-01-08,6,Completed,Debit
4202,333,2024-07-08,5,Returned,Credit Card
4203,403,2024-06-17,4,Completed,Credit Card
4204,414,2023-02-06,1,Completed,PayPal
4205,45,2023-06-24,6,Completed,Debit
4206,402,2023-10-19,6,Completed,Debit
4207,206,2024-09-07,2,Returned,PayPal
4208,62,2024-12-17,6,Completed,PayPal
4209,420,2023-09-20,6,Completed,PayPal
4210,868,2023-10-28,1,Completed,PayPal
4211,468,2024-04-22,2,Completed,PayPal
4212,820,2023-09-10,3,Returned,Debit
4213,19,2023-03-24,5,Completed,Debit
4214,365,2023-05-27,4,Returned,Credit Card
4215,300,2024-07-22,3,Completed,Debit
4216,7,2024-08-18,2,Completed,PayPal
4217,761,2024-07-25,1,Cancelled,Debit
4218,428,2023-02-19,4,Completed,Debit
4219,117,2024-02-27,5,Completed,Debit
4220,580,2024-10-21,6,Completed,Credit Card
4221,507,2024-10-10,6,Completed,Credit Card
4222,546,2024-03-25,3,Completed,PayPal
4223,706,2023-12-06,5,Completed,PayPal
4224,325,2023-08-05,2,Completed,Credit Card
4225,55,2023-10-19,5,Completed,Debit
4226,778,2024-07-12,1,Completed,Debit
4227,992,2023-10-31,3,Completed,Credit Card
4228,42,2023-07-10,3,Completed,PayPal
4229,297,2023-09-12,1,Completed,Debit
4230,973,2023-10-14,5,Completed,PayPal
4231,231,2023-07-30,1,Cancelled,Debit
4232,453,2023-02-20,4,Completed,PayPal
4233,890,2024-10-16,1,Returned,Debit
4234,394,2024-10-24,5,Completed,PayPal
4235,522,2024-05-13,1,Completed,PayPal
4236,358,2024-10-15,2,Completed,PayPal
4237,987,2023-08-29,6,Completed,Credit Card
4238,444,2024-06-27,1,Completed,PayPal
4239,128,2023-03-30,6,Cancelled,Credit Card
4240,691,2023-05-04,1,Completed,Credit Card
4241,405,2023-09-09,5,Completed,PayPal
4242,392,2023-09-20,4,Completed,Credit Card
4243,193,2024-01-30,4,Completed,Credit Card
4244,604,2024-10-07,6,Completed,Credit Card
4245,881,2024-08-15,5,Completed,Debit
4246,743,2024-02-09,5,Completed,PayPal
4247,78,2024-10-14,5,Completed,Credit Card
4248,85,2024-05-01,2,Completed,PayPal
4249,30,2023-04-29,3,Completed,Credit Card
4250,725,2023-02-20,1,Completed,PayPal
4251,49,2023-02-14,5,Completed,Credit Card
4252,777,2023-06-13,5,Completed,Debit
4253,145,2023-03-06,5,Completed,Debit
4254,69,2023-08-27,4,Completed,Debit
4255,58,2023-08-18,5,Completed,Credit Card
4256,697,2024-09-14,1,Completed,PayPal
4257,574,2024-09-05,5,Completed,Credit Card
4258,479,2023-07-05,1,Completed,Debit
4259,820,2024-09-12,2,Completed,Credit Card
4260,445,2023-04-19,3,Cancelled,PayPal
4261,296,2023-07-22,4,Completed,Debit
4262,678,2023-11-16,1,Completed,Credit Card
4263,171,2024-07-29,6,Completed,PayPal
4264,575,2024-03-26,2,Completed,Debit
4265,147,2023-02-07,3,Completed,PayPal
4266,484,2023-07-10,3,Completed,PayPal
4267,306,2023-09-28,3,Completed,Debit
4268,673,2024-03-29,1,Completed,Credit Card
4269,653,2024-07-20,2,Completed,Credit Card
4270,846,2023-04-11,5,Completed,Credit Card
4271,609,2023-09-04,6,Completed,Credit Card
4272,446,2023-05-15,2,Completed,PayPal
4273,221,2023-03-26,2,Completed,Credit Card
4274,555,2023-12-27,2,Completed,Credit Card
4275,945,2023-08-22,1,Completed,PayPal
4276,804,2023-11-15,6,Completed,PayPal
4277,378,2023-03-17,1,Completed,Debit
4278,620,2023-08-17,6,Completed,PayPal
4279,266,2023-09-04,6,Completed,Debit
4280,95,2024-05-26,1,Completed,Debit
4281,262,2023-12-06,6,Completed,Credit Card
4282,825,2024-04-10,2,Completed,Credit Card
4283,897,2023-12-29,1,Completed,Credit Card
4284,71,2024-12-27,6,Completed,PayPal
4285,954,2023-02-27,3,Completed,PayPal
4286,219,2023-07-16,1,Completed,Credit Card
4287,533,2023-12-15,4,Returned,Credit Card
4288,92,2023-11-01,1,Completed,PayPal
4289,127,2024-02-18,1,Completed,Debit
4290,80,2024-01-31,1,Completed,Debit
4291,824,2023-05-14,6,Completed,Credit Card
4292,238,2024-06-17,1,Completed,Credit Card
4293,983,2024-02-08,4,Completed,Credit Card
4294,372,2024-10-08,5,Completed,Debit
4295,916,2023-10-03,1,Completed,Credit Card
4296,486,2023-07-19,3,Completed,Debit
4297,694,2024-10-20,4,Completed,PayPal
4298,25,2024-11-14,5,Completed,PayPal
4299,156,2024-03-24,6,Completed,PayPal
4300,517,2024-01-22,1,Completed,Credit Card
4301,632,2024-05-23,5,Completed,PayPal
4302,789,2023-06-05,3,Completed,Debit
4303,530,2024-07-21,4,Cancelled,Debit
4304,943,2024-10-04,4,Completed,Debit
4305,710,2024-03-08,6,Completed,Credit Card
4306,57,2024-07-01,6,Completed,Credit Card
4307,605,2024-07-15,6,Completed,Debit
4308,19,2024-12-13,5,Completed,Debit
4309,384,2023-10-12,1,Completed,Debit
4310,865,2023-06-01,2,Completed,Debit
4311,193,2023-03-04,4,Completed,PayPal
4312,237,2024-11-22,2,Completed,Debit
4313,387,2023-03-09,4,Completed,Credit Card
4314,426,2024-12-20,6,Completed,Credit Card
4315,277,2024-01-08,1,Completed,Credit Card
4316,227,2023-02-13,1,Completed,Credit Card
4317,745,2023-08-02,4,Completed,Credit Card
4318,552,2024-11-18,5,Completed,Debit
4319,323,2023-10-23,6,Completed,Debit
4320,153,2023-04-29,1,Completed,PayPal
4321,639,2024-05-07,1,Completed,PayPal
4322,237,2023-03-18,3,Completed,PayPal
4323,998,2024-02-27,1,Completed,Debit
4324,55,2023-05-30,3,Completed,PayPal
4325,980,2024-07-15,1,Completed,Debit
4326,436,2024-04-22,1,Completed,Credit Card
4327,684,2024-09-28,5,Completed,Debit
4328,109,2023-03-18,5,Completed,Debit
4329,866,2024-06-22,6,Returned,Credit Card
4330,981,2024-08-11,1,Completed,Credit Card
4331,184,2024-07-10,6,Completed,Credit Card
4332,951,2024-09-19,6,Completed,PayPal
4333,368,2023-02-03,6,Completed,PayPal
4334,983,2023-02-28,6,Completed,PayPal
4335,198,2024-02-16,4,Completed,Credit Card
4336,371,2023-07-07,4,Completed,PayPal
4337,373,2024-06-25,1,Completed,Credit Card
4338,973,2023-12-30,4,Completed,Credit Card
4339,497,2024-12-18,1,Completed,Credit Card
4340,599,2023-05-25,5,Completed,PayPal
4341,201,2024-02-24,2,Completed,PayPal
4342,849,2024-06-01,3,Returned,Credit Card
4343,509,2023-10-08,4,Completed,PayPal
4344,322,2024-08-24,4,Completed,Debit
4345,275,2023-12-12,5,Completed,PayPal
4346,211,2023-09-27,4,Completed,Credit Card
4347,504,2023-09-22,1,Completed,Credit Card
4348,903,2023-11-30,1,Cancelled,Credit Card
4349,118,2024-09-29,2,Completed,Debit
4350,703,2024-11-14,2,Completed,Credit Card
4351,554,2023-12-31,2,Completed,Credit Card
4352,42,2023-05-24,1,Completed,PayPal
4353,315,2024-10-13,6,Completed,Debit
4354,788,2024-01-28,6,Returned,PayPal
4355,329,2023-05-08,2,Completed,Credit Card
4356,17,2023-02-16,2,Completed,Credit Card
4357,283,2024-08-09,1,Cancelled,Debit
4358,943,2024-02-11,5,Completed,Credit Card
4359,258,2024-02-25,4,Completed,Debit
4360,575,2024-10-12,3,Completed,PayPal
4361,574,2023-09-05,6,Completed,Debit
4362,612,2024-03-05,6,Completed,PayPal
4363,19,2023-10-18,1,Completed,Credit Card
4364,529,2023-12-17,1,Completed,PayPal
4365,837,2023-08-15,3,Completed,PayPal
4366,423,2024-05-23,3,Completed,PayPal
4367,466,2024-03-24,2,Completed,Debit
4368,373,2024-05-20,3,Completed,PayPal
4369,758,2024-09-29,4,Completed,Debit
4370,763,2024-08-21,4,Completed,Debit
4371,967,2024-07-28,6,Completed,Debit
4372,81,2023-09-19,4,Returned,Credit Card
4373,551,2024-07-05,4,Completed,Credit Card
4374,548,2023-08-19,4,Completed,Credit Card
4375,424,2024-12-04,2,Completed,Debit
4376,429,2024-09-21,6,Completed,Credit Card
4377,388,2023-02-21,1,Completed,PayPal
4378,998,2023-12-08,6,Completed,Debit
4379,921,2024-09-10,6,Completed,Credit Card
4380,709,2024-11-14,6,Completed,Debit
4381,670,2024-10-30,3,Returned,Credit Card
4382,204,2024-09-18,1,Completed,PayPal
4383,196,2024-04-09,3,Completed,Debit
4384,728,2024-02-06,2,Completed,Credit Card
4385,285,2024-08-13,2,Completed,Credit Card
4386,969,2023-04-19,5,Completed,PayPal
4387,196,2024-07-26,5,Completed,PayPal
4388,307,2023-11-12,2,Completed,Credit Card
4389,664,2024-11-09,2,Completed,Credit Card
4390,14,2023-06-20,3,Completed,Debit
4391,837,2024-08-06,2,Completed,Debit
4392,146,2023-11-09,1,Completed,Credit Card
4393,938,2024-08-15,3,Completed,PayPal
4394,57,2023-10-16,2,Completed,Debit
4395,723,2024-01-26,3,Completed,Credit Card
4396,780,2024-04-15,3,Completed,PayPal
4397,210,2023-10-28,4,Completed,PayPal
4398,529,2023-06-14,5,Completed,Credit Card
4399,798,2024-11-01,3,Completed,Credit Card
4400,344,2023-05-15,6,Completed,Debit
4401,715,2023-05-06,3,Completed,Credit Card
4402,611,2024-08-26,6,Completed,Debit
4403,279,2024-05-25,4,Completed,PayPal
4404,209,2023-09-29,2,Completed,Debit
4405,641,2023-02-13,3,Completed,Credit Card
4406,335,2023-06-27,4,Completed,Debit
4407,288,2024-09-23,1,Completed,PayPal
4408,252,2023-05-06,4,Completed,PayPal
4409,265,2023-11-20,5,Completed,Credit Card
4410,271,2023-02-25,5,Completed,Debit
